,reviewid,retailer,productNO,rating,subject,text,label,category
670,e2e595b693aafe1b665efbee7a1ef336,Amazon-Fresh,B06Y11L555,5,Very good!,True awesome flavour!,['flavour'],Flavour Enchancers
671,91926c65f5d5f568ed9f46c4af55c3f5,Amazon-US,B00INTTG50,5,Nothing else matters,"We put them in toys, we hide them around the house and we used them for car rides when we knew she would love a snack.",['flavour'],Dog Treats
672,2802e6140ed0e8dfea9bf51d596561c5,Amazon-US,B000YFVO2E,5,Double benefit,My wife is in a nursing home.,[],
673,e5d8066916beff03d07a33d5792c7463,Master-Of-Malt,38417,,A bit of a Mishmash with harsh Notes,It's a pot Man's Aldi Islay Malt which is actually a better tipple.,[],
674,b0d750993a6a1d2b330e510be94a38cd,Ulta-US,2272538,5,Flawless!,"This stuff gives me a natural looking ""sun-kissed"" tan/glow without any streaks or that nasty tan smell.","['functionality', 'presentation']",Suncare
675,8a3bde2d070c8c8eb516f0efc9b77537,Amazon-UK,B01N3A1O8Z,4,L'Oreal Paris Revitalift Anti Ageing Skincare Regime Set - Great!,"After a week, I noticed a slightly firmer tone to my skin, but that may have been wishful thinking!",['functionality'],Mass Skincare
676,9521b5c94d130832ce24440c065678a8,Chewy-US,115392,5,Lotus Oven-Baked Lamb & Turkey Liver Small Bites Recipe Grain-Free Dry Dog Food,"She is older and has a bad under-bite and it's hard for her to chew dry dog food, plus she is very picky but she absolutely loves this food, I'm so happy I ordered it.",['flavour'],Dog Food (main meal)
677,d5772153f3268905a0ddf63f24328cae,Boots,10160239,4,Love this night cream!,"I was looking for a night cream for a while and Although I wanted to try some high end brand ones, I went for this.",[],
678,eca324a65e51e2a9508847f32f67ff84,Chewy-US,68228,5,A favorite!,My 4 pups love these!,['flavour'],
679,c334dd01bb92510af60cbce85ba59dab,Ocado,465141011,5,Delicious whiskey,"Delicious whiskey, lovely honey tones with a hint of spice.",['flavour'],Whisky
680,a986656fcea6fae60b9dba87551b5f60,Zooplus,578307.3,5,Good for cats,Good for cats,"['flavour', 'ingredients']",Dog Treats
681,379f6b35f3ac4cc71e375a4edbe8a49e,Target-US,A-52087591,,Great,This will ALWAYS be my brand.,[],
682,b385d45440f7d63e62b4afde66bebb42,Sainsburys,7438102,1,Sugar! Too sweet.,Sainsbury's it's time you consider your customers who don't have super sweet tooths.,['flavour'],Misc Cooking Sauces & Ketchups
683,64c50a361dcd19bfb9d3fa785d83c05c,Boots,10231399,5,AWSOME RAZORS,xx Were you given this product for free to review?,[],Male Wet Shaving
684,58aa573691067d21addcff3d66d974ac,Zooplus-FR,282037.3,5,,bravo,[],Cat Food (main meal)
685,2bfadd904a64e1aefd0361ca76a94a21,Sainsburys,2051666,3,Good flavours,This review was collected as part of a promotion.],[],Ambient Asian cooking
686,efcd90be825af0c74d13b3033aedc64e,Amazon-US,B005KSPXRC,2,Lots of Potato starch,Lots of juice with bits of carrots and peas which the cats left and almost no meat.,"['flavour', 'ingredients']",
687,f77dc280ccf2d7d3cc835eddc6e83f19,Amazon-US,B000FKMNK0,4,old formula was so much better and stronger.,Not sure why these have changed over the years.,"['flavour', 'ingredients']",Mints
688,00c98404fdc17e6f79d06e9030799d46,Master-Of-Malt,41224,,excellent,"I don't claim to be a scotch expert, but I am an experienced whisky drinker.",['flavour'],Cat Food (main meal)
689,bd5b4489110bbb19832e7196508b5298,Master-Of-Malt,3804,,Talbott Tavern Tasting,"Neither my husband or I were great fans of Bourbon, but the Smoothness of this Bourbon was warm and satisfying.",['flavour'],Fruity Confectionery
690,e80d7d49d72c4535cb72881bc8a1fc29,Amazon-US,B00A8O8LSQ,1,Very sick pup!!!,I'm not sure if anyone else has had this problem but I think someone needs to know this.,[],Dog Food (main meal)
691,4f615b51d43e2e64ef827316944c5747,Superdrug,766331,4,Prim and proper precision,The little plastic adapter is great as it makes the trimmer blades smaller so you don't accidentally remove half an eyebrow in one slip.,['functionality'],
692,c9f9fbab4dd7c50ee91f6d946b702748,Amazon-UK,B000WISJGM,5,Dad knows best,I drunk it straight most of the time but tried it with coke too and tasted excellent.,['flavour'],Whisky
693,71b85f92094309ee7abe4a7958055570,Chewy-US,87228,5,Large cheese chew dog treats,"My girls love these chews... keeps them happy for hours, probably until their jaws get tired.",['flavour'],Dog Treats
694,e618efc39585754e3ec552911773a6c0,Walmart-US,966395368,5,A Favorite,My cat has diabetes and fancy feast's classic pates are one of the few acceptable foods for her.,['flavour'],Cat Food (main meal)
695,ef152ddcd06b82077c110a2d5633c583,Superdrug,727959,5,Love love them,Used on all my children my son only uses theses nappies they are soft the blue line indicator is brilliant for knowing when my baby is wet.,['functionality'],
696,d0ac6b65b9ff0f65c14e21041786d44b,Amazon-US,B0114BNXQ6,3,Smaller than expected and staler than I expected,less than an inch long).,['size'],
697,ae403e202e6c372c01e87d6b765e1233,Ocado,17079011,5,Works for me!,"A comfortable, smooth shave.",['functionality'],Hair Removal
698,66bdfc24700797935457a5b75e38258c,Amazon-US,B000H7EIKO,4,Fresh and favorable.,Properly will order again in the near future.,['flavour'],Gum
699,7f1cdf4ce28287fe8fa30cadc2025ce9,Zooplus-NL,300260.8,5,One of the very few foods my cat eats!,He loves it while actually refusing to eat almost anything else I serve him!,['flavour'],Cat Food (main meal)
700,2007df8b50dc9d4f468f8b0d2dfa1a37,Ocado,453209011,4,Fun Shapes,A good organic pasta with fun shapes for kids but a bit pricey for the amount in the packet.,"['price', 'flavour']",Italian Cooking
701,11b8a6ca43eaba3062672691f670acb0,Amazon-US,B009M4M7EW,4,Super crispy,"These are really crispy, given that bigger pieces of freezer dried fruit isn’t always crispy.",['flavour'],Fruity Confectionery
702,3f0804ad5e391b6b63d9226dd0af224f,Sainsburys,7515303,5,My Favorite quick fix roasties!,I love them and so do the rest of my family.,['flavour'],Frozen-Chips & Potatoes
703,4efe57259104d1f9367b6c7742f6bc66,Amazon-US,B00GLS5DHU,5,It did the job. I like it better than any sunless tanner!,the 2 CONS- I reeked of self tanner the next morning.,['functionality'],Suncare
704,0349fc97956009ba3e19edfc87b722d0,Zooplus,317439.21,5,Can't rate it highly enough,I was recommended Arden Grange by the owner of a local pet shop who stocks many different types of dog food.,['flavour'],Dog Food (main meal)
705,45feaaed73b1e78a113a249ad7b2b694,Morrisons,364765011,5,The best,"These are my favourite Tassimo cappuccinos, just the right amount of sweetness",['flavour'],Coffee
706,e0551a7846c82cdf2ec034afeb43b459,Ocado,489853011,5,My favourite,"I love Japanese teas, particularly this roasted hojicha tea.",['flavour'],Tea
707,bda95f0428622f57ac3a88c73cf6670d,Amazon-US,B01GZ4YGQI,5,This is an Amazing Cat Food!,this stuff is like kitty crack.,['flavour'],Cat Food (main meal)
708,b373aba9e5dcb4acf92a25f12d0696e3,Waitrose,6652,5,Scrummy,The ham is tasty with only a little fat and I have to add nonsense to make the review long enough.,['flavour'],
709,603cc1faec7a9943bcb39ee18c1fd95d,Tesco,251685138,1,There was no pump! Useless,Useless,['functionality'],Mass Skincare
710,8761ddb1565784fca2f07e5480d9e947,Amazon-Fresh,B00OOJMY48,4,5 stars for the product but not for the price!,I have added a picture of the dog weight to feed ratio on the back of the packet as you cant see it on the main product images - not sure of that's on purpose or not.,[],Comida De Perro (Dog Food)
711,b431b51754ec123a2738ec28f2ed5a09,Sainsburys,7807460,5,Sainsbury’s should listen to its customers!,I like to serve it with the equally excellent Sabra baba ganoush and/or hummus and/or tzatziki.,['ingredients'],Chilled Ready Meals
712,16063f8ffc0d7ed054cfe4ab5c5ac47a,Amazon-UK,B007Z98P6K,4,Very happy,Ordered for a neighbour in Lockdown.,[],Mass Skincare
713,2a9b92948be7f16a29913298d2639ccc,Amazon-Fresh-DE,B00S4SO12I,5,Coco Almond: best bars around!,"The coconut bars from Layenberger are definitely the best so far: the taste is not chemical at all, and the size is perfect for a snack.","['size', 'flavour', 'ingredients']",
714,32ffc8de000d490d90471ec4659d3b4a,Morrisons,398219011,5,Moreish,Absolutely love these thins.,['flavour'],"Savoury Biscuits, Crackers and Crispbreads"
715,2cb3118f0073eadb1a16959d181d51d9,Master-Of-Malt,10987,,Will continue to buy when I find it but not very accessible.,Had it last night and it was great.,['flavour'],Dog Food (main meal)
716,a27e5e88e3c784755c20589d949a2b78,John-Lewis,238080552,5,Rock Star Keyboard for toddler girl!,Very good quality!,['ingredients'],
717,9b0dbc5b879bf48379f4c222b3f4b861,Walmart-US,147694685,5,,The only food my kitty eats,['flavour'],Cat Food (main meal)
718,85e7bf6bf63821d9c72d592f570bf3af,Target-US,A-52051497,5,Would recommend,"This definitely takes the cake between the nutritional value and equally important, the taste.","['ingredients', 'flavour']",
719,c40aadc53fc94c8a80df08f50751ec72,Amazon-US,B008COEV60,5,Cats love these!!!,My cats are very picky eaters and they absolutely love these!,['flavour'],Cat Treats
720,60160629295e30bae1df0aa804f48ebe,Amazon-US,B015OMYX88,2,Wouldn’t Recommend,I didn’t think much of it.,['flavour'],Dog Food (main meal)
721,84a220be826fbba5b9e4c7034b39d99a,Amazon-Fresh,B0184POZ26,4,Great sweets,But there is a good variety and over all a good product.,['flavour'],Fruity Confectionery
722,0cdb9c4e92e69a0c635fa30b13c74b17,The-Whisky-Exchange,6391,2,,"While this will do in a pinch, it is more likely that I will offer it up to my rum and coke pals because they won't be able to tell the difference.",['flavour'],Cat Food (main meal)
723,ad09edab607d909d3c4a7b5b463fd1bd,Amazon-Pet-Supplies,B073JJM11W,4,An evenings entertainment,Our Bichon Frise at 8 years old has the most awful breath.,[],Snacks
724,a722deaecd856b744c0730ddca4a036e,Chewy-US,99098,5,Worth a try!,"I mix the serving size with warm water, mash it up, and mix it in with his food and LET ME TELLL YOU.",['flavour'],Dog Treats
725,5e7304e6990c6ca1aa08d2c566af624e,John-Lewis,237874094,5,My favourite lego set,I got this set for Christmas (I am nine) and I was so excited its probably my favourite lego set ever at first I fought it was one of those cheesy lego sets but boy was I wrong !,['functionality'],
726,75701c4f1eda45c26816c3452f928748,Boots,10260490,1,Overpriced.,I would attribute that to the use of a liquid highlighter like substance to make you think you skin is glowing.,"['functionality', 'presentation']",Mass Skincare
727,3170b5ab1f3aa0fb131ae273d251b2a1,Target-US,A-13393705,,No cooking amounts,There's cooking instructions but no amounts of each ingredient.,['ingredients'],Rice
728,1b69159a4dc788c4375cc325198f9a35,Amazon-Fresh,B01BM9IX6U,5,Tastes great,It's good quality and i will buy again.,['ingredients'],Baking Mixes and Icing
729,56f81f017156d4c4a3b1a37a23ab43eb,Amazon-Pet-Supplies,B003RKO3Y4,5,but the others like it as well,"Bought for my ""oldie"" Burmese, but the others like it as well!",['flavour'],Comida De Gato (Cat Food)
730,89cb789ce219ab6f3b912c2261d019dc,Chewy-US,192760,5,New puppy loves them!!,"A little big for her, so we've cut them in half.",['size'],
731,045de374b1b9a84af819c548db15e154,Sams-Club-US,21060220,1,Be Careful,It’s the only thing we changed.,[],Dog Food (main meal)
732,2c6758f9d7b6424687f738ca6da84540,Amazon-Pantry,B07KQZD78L,5,Yum,Good and tasty,['flavour'],Italian Cooking
733,313ce2d872e765467955e3e5e9f96dbb,Walmart-US,20370524,5,Cadbury Mini's: Treat of the Year!,I love chocolate and Cadbury Mini's are the best of the best.,['flavour'],
734,0e1f318338076bf54ab64b6194374df7,Argos,8888004,,,great value too.,['price'],Toys
735,e4efd29f282ecbbbddc21aebb5684cbb,Superdrug,2194,5,,This is a cream is light in texture with a sweet sublte fragrance and it sinks into the skin without leaving a greasy residue.,['flavour'],Fruity Confectionery
736,cdb7ab337c7dd674fac696cfcdd1c753,Amazon-US,B0085JHK6K,5,Item exactly as described.,Fresh flavor.,['flavour'],Chocolate
737,270f18a7211308ac9719823c4bf507c4,Amazon-US,B07N6WTYC7,5,Comfy,I usually develop allergies but these seem to be good for my skin.,['functionality'],Feminine Hygiene
738,51dd128d75f519dcaa20e8ed567cf7bf,Chewy-US,93757,5,Love the ingredients - and the kitties do too!,I mentioned that I had seen the Clean Plate Guarantee before I had placed the order.,[],Cat Food (main meal)
739,a4e14679388420f50658641454eea397,Walmart-US,959608929,5,Really works,RX and Otc.,[],
740,d8c48c9be0e8026aaa866ae74b9bf612,Chewy-US,111159,5,Great for Destroyers,This and antlers are about all I buy for him now.,['flavour'],Dog Treats
741,ed59a307123733b9d4e63dffeb8fbd69,Amazon-UK,B07K2CFTBC,4,Refreshing,My face feels good and refresh after each use.,['functionality'],Mass Skincare
742,1eac316de66a93e10f5ebfd195dbd344,Walmart-US,43405025,5,,definitely would recommend [This review was collected as part of a promotion.],[],Dog Treats
743,25cba6fbe5bbe4e41491e86f36aade3e,Amazon-US,B00DGW9ODS,5,Ashy days are gone.,I love this lotion because it moisturizes deeper than the average lotions.,['functionality'],Mass Skincare
744,ce9e18638ab2f00918a3a4dae52050ba,Amazon-US,B071RN925M,5,Changed packaging,I ordered purina pro plan savory lamb and this is how it comes now.,['packaging'],
745,718e70e530bd900dff222ec261868d4c,Amazon-NL,B000VJXWXC,5,A good food for my dog.,"My dog, a 1-year-old sheltie, likes it.",['flavour'],Comida De Perro (Dog Food)
746,e4eebb53604edc488d38e9ad9421c0c0,Ocado,339133011,5,Excellent,"As ever with Pampers, these are excellent.",['functionality'],
747,c43da7c517e01afd1b0a81bf7f510742,Boots,10260604,,Response from www.childsfarm.com:,"Unfortunately, all skin is different, and some things don't suit everyone, with sensitivities or allergies to certain ingredients sometimes occurring.",[],Suncare
748,fc6c18ff0de869696dd8f84eb5ca3638,Chewy-US,118870,5,He likes it!!!!!!!!!!!!!,I'm so happy that he likes this food.,['flavour'],Cat Food (main meal)
749,d0f1c3c7c9fc7b16bd2a1ed2825511d3,Zooplus,540813.11,2,cats won't eat it,"Both our cats tried this food: it made one of them throw up, and the other only ate some of it, reluctantly.",['flavour'],Cat Food (main meal)
750,e04fa93b175665ca790799dafdcdc541,John-Lewis,237525455,5,Fantastic family fun,I like how there is no time at all to set it up and get playing.,['functionality'],
751,3633c400e6efc91ed8a040ad87702edc,Amazon-US,B01N2U2X20,5,Great Product,She has been on them for about a month and has already improved.,['functionality'],Dog Treats
752,6bcb37e3e1977b220f5ad25fc9d3712a,Boots,10009560,5,The scent of summer,This is no exception.,[],
753,1c5f4c4d89f5bf2cadcf48b944be5d33,Amazon-UK,B07Z9YL93H,5,Best vegan choc - smooth!,Work and friends tried also and agreed.,[],Chocolate Block
754,31e49cacb579f126e9272365343cbc12,Amazon-US,B087D7SWWY,1,Made cat sick,Scent and color were strong and bad.,"['flavour', 'presentation']",
755,503770e7f3297e55b5ef99ce73557c12,ASDA,493435,2,Uninspiring,Despite the complete lack of sweetness- there is still an alarming amount of different sugars/sugar syrups etc in this bar and still 1.25 teaspoons of sugar per serving.,"['flavour', 'ingredients']",Cereal Bars / Breakfast on the Go
756,7f63d5cb618d03ce192c8f8bf6fd77ce,Amazon-US,B0005YW1HG,5,So very necessary delightful and healthy!,this is a great trustworthy company and my spice arrived protected and fast!,['shipping'],"Herbs, Spices & Seasonings"
757,e1f096a1588b1345fa046c0467529532,Amazon-US,B082BV7JRP,5,Excellent,All my 4 digs love these,['flavour'],Dog Treats
758,1f31b281afcdeb497085d23bdb912db6,Chewy-US,84313,4,Helped my pet with upset tummy issues,"He looks forward to meal time, and this product has definitely reduced his flatulence.","['flavour', 'functionality']",Dog Food (main meal)
759,e4070a19dd81e5d11524979f11adff96,Amazon-US,B00A8O8LRC,2,"Good food, but didn’t work for our dogs",They seemed to like it.,['flavour'],Dog Food (main meal)
760,b321aa4276442f889cfe750fd5f7dce8,Amazon-US,B000HG7302,3,Tasty treat but poor shipping practices,But the way it was shipped this latest order leaves much to be desired.,['shipping'],Dog Treats
761,1fba7dee7b31672f4e3a3d1b66e40394,Costco-US,100278461,4,A little too heavy,"This is a nice-looking, good-sized blanket, but it is not as lightweight as I had hoped.","['size', 'presentation']",
762,4c3f35ca0dcbeb9512f6641686d0b367,Chewy-US,52814,5,Buddy loved it!,I needed a wet food to mix with some probiotic powder for Buddy!,[],Dog Food (main meal)
763,739b0cd48f58810412a3717a3fb19f51,Amazon-Prime-Now-UK,B01MY6HX6Y,5,"Works well, just remember to keep using it.","I've been using this for a few months now, and I must say it makes a noticeable effect of hiding those greys that seem to appear more and more as I get older!",['functionality'],
764,052c2bedbffeca579cad055f96a175e3,Ocado,265550011,4,Expensive but popular,"It's on the pricey side though and I won't change from my current dog food that suits my dog, but it might be worth a try for other people.","['price', 'flavour']",Dog Food (main meal)
765,a7a94a0cf18d301592bd4f32cb842bbd,Amazon-US,B010T2AMGA,5,My Dog Loves 'em.,"Are they the scraps that didn't make the cut for bags with the fancy ""strips"" label?",[],Dog Treats
766,b03301bf4042574877792ee56129bceb,Zooplus-PL,434917.2,5,super,super,[],Cat Treats
767,ada989b6e519ed0dceb2564d7bdb19e3,Amazon-UK,B07GMSZJRQ,5,Taste amazing!,Do not hesitate to buy these.,['flavour'],Cereal Bars / Breakfast on the Go
768,e5c1d71c263156334ede2fcaa48552c1,Morrisons,337028011,3,Tasty but full of gristle,A very similar item sold by the well-known German discount supermarkets is much better quality and I will be buying those exclusively from now on.,['ingredients'],Chilled Meat & Poultry
769,1ea5a797e73904ce6b136415423f69a6,Amazon-Pet-Supplies,B00A4C42QW,4,Good product,Good product and would purchase again.,[],Dog Treats
770,bd8e215d827571ebabe00e22b5c6772b,Amazon-Pet-Supplies,B01I507WSE,5,Disappears quickly when put down.,Aatu is high quality protein food that our dog loves.,"['flavour', 'ingredients']",Comida De Perro (Dog Food)
771,33c89ad91214b54c30e2afb7ee0773c4,Amazon-US,B005SCXR4G,5,Great flavor,"The box only had 11 packs, but they quickly resolved for Missing pack",['packaging'],Chocolate
772,68cd29728fd3fc07bbc530cd2da72b80,Candy-Warehouse-US,130019,5,Made my Center pieces so beautiful,Not only were they beautiful.,['presentation'],Baking Mixes and Icing
773,65841edb5cfebdaa298b4b6706ef1de7,CVS-US,1016971,1,,I was super excited to try this sunscreen and had high expectations for it... clear way to high all 3 of my children got extremely sun burned when using this when we were on a family trip in FL.,['functionality'],Suncare
774,eaaef48f2cac5cac936bf70037d7ffd9,Chewy-US,174777,1,HORRIBLE- REQUIRES A HAMMER TO BREAK,Very angry about the cost of these treats and the quality.,"['price', 'ingredients']",Dog Treats
775,af5cc79d7f16fcce4b9f41c7b5907fe0,Ocado,13747011,5,Mexican Chilli,I love making a mean mexican chilli with lots of heat and red kidney beans.,['flavour'],Chilled Vegetarian / Meat Free
776,4a5e0c11b7d38a71f3c9dea50be2b409,Amazon-UK,B0069RR7F4,5,Simply Yummy? Yes They Are!,"If vegan food tastes this good, I might convert!","['flavour', 'ingredients']",Cereal Bars / Breakfast on the Go
777,bab5b3af911388713362a66fa6253ffe,Boots,2111522,5,Amazing item,Used this on two different holidays now and was so glad to have it.,['functionality'],
778,e7235e4b73345928dedc786ea78c63d3,Amazon-Fresh,B014DG9V24,2,Less than,In my opinion they feel cheaper and less sturdy than new fusion blade.,['price'],Male Wet Shaving
779,039bb6f70c0286a44df8324f6bb72ba6,Walmart-US,33571817,5,Yummy,Pretty tasty for the price.,"['price', 'flavour']",
780,6ae7d635495cd620cfd8aedb6f8b6833,Amazon-US,B000VH55V6,5,Great gas producing food,"And to provide honest reviews, one must always use the products in real life.",[],Dog Food (main meal)
781,b321aa4276442f889cfe750fd5f7dce8,Amazon-US,B000HG7302,3,Tasty treat but poor shipping practices,The previous review still stands on the product itself.,[],Dog Treats
782,91926c65f5d5f568ed9f46c4af55c3f5,Amazon-US,B00INTTG50,5,Nothing else matters,The only thing that makes my dog happy at 16 is Pupperoni.,['flavour'],Dog Treats
783,14a7c68b161098e2c427113ffdaeca65,Zooplus-DE,458778.2,4,,Gutes Produkt,[],Dog Food (main meal)
784,dbdf1be2d8576c172bbf4e9085763cf4,Ocado,418275011,3,I cooked diced beetroot,"I assumed this was cooked and diced, it wasnt.",['ingredients'],Frozen Vegetables & Herbs
785,f23946f46dec4dadbde1c96a9550d4d4,Amazon-UK,B07ZVWZ89X,2,No Smell but looks beautiful!,"Beautifully packaged, no dought about that.",['packaging'],Mass Skincare
786,6c16469f682293d8bfb0974fd940a22a,Zooplus,767732.4,5,Amazing,She ate the kibble straight out of my hand.,['flavour'],
787,75cbde98856b10a1a33f873ac07254cc,Chewy-US,79747,1,Not a hit in household,I was hoping angel would like this shes 14 years old and needs higher fat % to keep the weight on.,['flavour'],Cat Food (main meal)
788,660d0afce278248849429cdfd2af9aff,Amazon-US,B01CNONKBQ,5,Very durable,It splinters and it stinks but it lasted longer than any toy I’ve bought her.,['functionality'],Dog Treats
789,450e4ff799dfd004458c6ddbc2694d66,Amazon-UK,B007XR92CU,5,tops,classic smooth soup i like these !!!,['flavour'],Soup
790,af9a5d7117bb655bc357bde4f15df561,Tesco,297132160,3,Definitely sweet and spicy!,"If Tesco did an ordinary vegetable instant soup suitable for vegans then, personally speaking, because it's so sweet and spicy, I wouldn't choose this for myself.","['flavour', 'ingredients']",Soup
791,99d1ac10f52cd9608f464d3b78b91801,Amazon-US,B005HUVZU2,5,Cats happy,They're not leaving stinky boxes behind for me anymore so I can safely assume this is better on their stomachs.,['ingredients'],Cat Food (main meal)
792,d4fd3d27af1fff76265ed03557f1da83,Target-US,A-11185895,,(no review title),I would not recommend getting this product,[],
793,f6d60c0f1beb3c205089ab72531dddbe,Iceland,76708,5,,"Really full of flavour, amazing bbq sauce.",['flavour'],Chocolate
794,8aa5d10521301a3541e98bbfd400961b,Amazon-US,B07BLG5YFD,1,Made my dog sick!!!!,This treat made my dog really sick.,['ingredients'],Dog Treats
795,662fa691de1b2642e13a0bc6860d2052,Zooplus-FR,775285.8,5,,bon produit,[],Dog Food (main meal)
796,ec3010107bc68a66c7acf0bedeb7c5c0,Sainsburys,7704262,5,Delicious,"Very refreshing and sharp taste, and vegan friendly too.","['flavour', 'ingredients']",Cider
797,4bea8876baafa56b4f8a092de077815f,Amazon-Pantry,B008VQGS0Q,5,Absolutely delicious and very versatile,"Very versatile as you only need a small amount to enhance pasta sauces, canapés, drizzled as pizza topping, to enhance casseroles and stews, accompaniment to steak or pork or chicken.","['size', 'ingredients', 'flavour']",Prepared Vegetables
798,d09429c3eaaa97a5154a7eba87544c64,Ocado,503929011,4,Very interesting but so expensive,"Got these to review, very nice, fragrant and fruity, and would make a pleasant occasional treat but certainly not your every day tea - would cost an absolute fortune!","['flavour', 'price']",Tea
799,0958a31225e2f4413625d98c41ca570b,Superdrug,584053,1,,Got my face badly sunburnt as I thought this was a protection as well as a moisturiser.,['functionality'],
800,9f9f4833753b8d9d8efde03d56223700,Amazon-US,B019KXDE00,2,Ruined by temperature extremes?,"It's winter and pretty cold where I am, so I'm wondering whether these candies suffered by being exposed to extreme temperatures in transit.",['ingredients'],Fruity Confectionery
801,73416747a2b8a16054da22d26a4b2905,Zooplus,161357.11,5,Looks like real food.,Looks like real food.,['flavour'],Cat Food (main meal)
802,550127c33d415053905dab08bc5aad06,Amazon-US,B07V3QV6FX,5,A Bag Lasts Forever,"I can't say that I feel completely great about the healthiness of these, but the seem OK.","['flavour', 'ingredients']",Dog Treats
803,ed8f6447f8d134f374301e7f7e230139,Amazon-UK,B07N37Z2M5,4,Good value and range of flavours,"Good value, nice to be able to try all the flavours.","['price', 'flavour']",Protein Bars
804,3e584201cbef970e13c690858106cd1e,Amazon-UK,B001RO6IGI,5,Heavenly ... water in a spray 🐝,"This is always cold .. always cooling, I use not only to cool but as part of my beauty Regimen.",['functionality'],Mass Skincare
805,9d6de159eb8d0a4882c6af275f716867,Amazon-US,B00EAN2FWO,2,I’m not impressed,The actual bone is to hard for him to chew.,['functionality'],Dog Treats
806,1f8ba5700175a036838a9ddc930dd919,Waitrose,729239,5,Tasty lasagne,Although expensive worth every penny more flavour than I have had in some restaurants,"['price', 'flavour']",
807,da2e8ae1dcd91c14ea823b66b8fd5d5d,Amazon-US,B00NMMSRJE,1,Dog still gnawed on them but they were NOT soft.,"They were as hard as stiff, stale jerkey.",['flavour'],Dog Treats
808,c33d5cf6535e700743d1afbea44e22f5,ASDA,9.10E+11,5,Perfectly compliments my gin,This review was collected as part of a promotion.],[],
809,967eca831602f62bd7fdf03c052e517d,Amazon-UK,B000ORYG4U,5,Very good price,The Best ones.,['price'],Male Wet Shaving
810,84dfd6e3887c042f6219b98a7abbf2d1,Amazon-US,B077SC8RSY,2,Ruined by packaging fail,Somebody did not do their job as they should have and it has ruined what is usually a terrific product.,['packaging'],
811,f201a0d3e6c6a0b74193c9a954417d1d,Amazon-US,B005JD1UY8,5,worth every penny!,I can’t wait to try the Watermelon flavor.,['flavour'],Fruity Confectionery
812,4222f32b215ba8271b16d49d25b15a24,Amazon-US,B07XC2QSM4,1,"Not moisturizing or toning, smells good","My hair is very healthy and short/medium length, this left a weird film over my color treated blonde hair.",['presentation'],
813,87703da0f46d214899946664ff8a566f,Amazon-US,B082L5Y92N,4,"336 small liners, not individually packaged, no wings & are scented (you can let these air out)",I like that these are not individually packaged for less waste.,['packaging'],Feminine Hygiene
814,f685c4b094ef6f906a1aaf8f509ce0bd,Zooplus,882237.1,5,Excellent value for money,"Great value for money, always a good offer available on this website, and that's without mentioning the reward scheme which is advantageous as ever!","['price', 'flavour']",Dog Food (main meal)
815,7b55c0369526857d68eba1fb72d34a22,Amazon-US,B000RGBWPO,4,Makes skin less dry,I got it really fast too.,['shipping'],Specialised Skincare
816,210171ecdb3f82679814b640c1e7a509,John-Lewis,237280819,1,Dissappointed,While the freezer is a good size I'm disappointed that the top drawer does not pull out fully.,"['size', 'ingredients']",
817,cfa3481effbd0b0dabfdaa6d2d031366,Amazon-US,B000IXUKS6,5,Great price.,Great bulk price for a group of kids.,"['price', 'flavour']",Chocolate
818,31dc5c2b37c6a323f2f27718712fd0e4,Amazon-US,B07P83SDQH,2,"My Vet Recommends this (and feed to his dog), but last two bags have had quality issues","Decided to keep feeding to my dogs, but only going to buy from local pet store.",[],Dog Food (main meal)
819,6be368a21a6f456513dfd8f2a7d0480b,Amazon-US,B003WOYK7U,5,availability,"Dollar stores don't carry, and Walgreens doesn't even carry anymore.",[],
820,6e2aa1f7b97277924e3d4384055b74a2,Walgreens-US,prod370487,5,Smooth skin and softness!,"Before I started shaving, I carefully reviewed cleansers and facial cleansers to stop razor irritation.",[],
821,e6da43deb1c6596e6ba6c9a91e79b74b,John-Lewis,75620202,5,Rocking cradle,"Good quality, easy to build and will last a long time",['functionality'],
822,3140c8d187694131596fc27afa030fef,Tesco,285210396,1,QUALITY OF CLICK & COLLECT FRESH FOODS,No code on receipt to ID shop picker or alert note indicating the product was packed inside a carrier bag having less than the recommended BB of 5+.,[],Chilled Meat & Poultry
823,0ca9154e8e49ebd91f3843db80a46ae4,Argos,2255396,,,My boy is collecting these mini figures and they are great as a reward,['flavour'],LEGO
824,c7f41a28558b1462aacfb73b1d5b5412,Amazon-US,B07QRW8NVQ,4,Tasty,Great flavor (was a little bit salty) Kids loved it.,['flavour'],Rice
825,af6877744c258ebe3d0adc6de2980e8b,Amazon-US,B0047ZNWDG,5,Our lab loves it!!,He loves it!,[],
826,9a4b077165659eb0d5cdc864a0426b2b,Chewy-US,151468,3,Not for my dogs!,Opened the bag and got a heavy chemical smell.,"['flavour', 'ingredients']",Dog Food (main meal)
827,0a5926cd29b457c1bfef10de5e5601f3,Zooplus,168755.1,5,My two absolutely love it!,"When the vet prescribed this I was afraid my cats wouldn't eat it after years of their favourite Royal Canin dry food, but happily they like it even better!",['flavour'],
828,ad974edfa83eeb70141db21cd7b16c7d,Sainsburys,7723920,1,Poor value very little filling,For the premium price of these pies how can genius think that the customer doesn't want any filling.,['price'],
829,7ee0f4ffbda7c98bf6d58cdafd43645a,Amazon-US,B010QDC2HY,4,Iiii,Liked.,[],Chocolate
